Sentence,Tag
The Dalai Lama said the pope 's experience in Communist Poland helped give him a clear understanding of conditions in Tibet under Chinese rule .,"['O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-gpe', 'O', 'O']"
No details of the soldiers ' nationalities nor the extent of their wounds were given .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Red Cross officials brought the bodies to the Lebanese border , where hundreds of black-clad Hezbollah fighters were waiting .","['B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O']"
But cord blood is in short supply .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The New Tribes Mission said it had withdrawn all of its missionaries from Venezuelan tribal areas , where the evangelical group had been active for decades .","['O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Yair Klein was sentenced to 10 years in prison in Colombia .,"['B-per', 'I-per', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
"However , the OECD report says the Ankara government should do more to enhance long-term economic growth by guaranteeing property rights and improving the justice system .","['O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Afghan officials say international and Afghan security sweeps Friday and Saturday across the country killed at least 25 insurgents .,"['B-gpe', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Mozambique 's economy is growing about 10 percent per year , but natural disasters have left 8,00,000 people in need of food aid .","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
He did not say when U.N. inspectors may return to Syria .,"['O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
U.S. media reports say a severe snowstorm that has battered the central United States in recent days has contributed to at least four deaths .,"['B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In another sign of growing lawlessness in the Palestinian territories , al-Aqsa gunmen Tuesday briefly seized three government buildings in the northern Gaza Strip , to demand jobs with the Palestinian Authority .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-org', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O']"
Lindsay Lohan has reportedly checked into a Utah rehabilitation center .,"['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O']"
He has said Israel will not work with a Hamas-led government .,"['O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Somali pirates have released a Greek-owned cargo ship and its 24 Ukrainian crew members after seven months in captivity .,"['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O']"
"Britain occupied the Caribbean Coast in the first half of the 19th century , but gradually ceded control of the region in subsequent decades .","['B-geo', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
His arrival in office brings to a close President Mohammad Khatami 's largely unsuccessful eight-year attempt to liberalize the government .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O']"
But some Indian lawmakers are trying to make international agreements subject to parliamentary approval .,"['O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Icy rain and snow brought down a major power line in Moscow , shutting down the city 's main airport and snarling traffic on its busy streets .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The mediators , from the Palestinian Cleric 's Association , say Fatah al-Islam asked them late Monday for help in arranging a truce in the fighting at Nahr al-Bared camp near the northern port city of Tripoli .","['O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
"And in Baquba , a police officer was killed in a drive-by shooting .","['O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sam Beattie reports for VOA from Beijing .,"['B-per', 'I-per', 'O', 'O', 'B-org', 'O', 'B-geo', 'O']"
"Since World War II , the impressive growth of the manufacturing , mining , and service sectors has transformed the nation from a largely rural economy into one primarily industrial and urban .","['O', 'B-eve', 'I-eve', 'I-eve', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Meanwhile , Lebanese officials say they are searching for several men who flew from Beirut to Australia shortly after the attack .","['O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O']"
"World oil prices hit a new record in Wednesday 's trading , hitting $ 99.29 a barrel before easing downward .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Speaking to the British edition of Time Out Magazine , the 80-year-old crooner says his recent appearance on the popular TV talent contest left him dismayed at its treatment of contestants .","['O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Others were absent for various reasons .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']"
The Associated Press quotes the rebel group known as ELN as saying that the release is meant to contribute to peace talks with the government .,"['B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Police said he appeared to have been strangled with a belt and had multiple stab wounds .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The polls gave the Labor party at least 26 seats and Mr. Sharon 's former party , Likud , just 13 .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O']"
"The statement says that since the beginning of the year , he has been denied visits from the International Committee of the Red Cross .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'B-geo', 'I-geo', 'O']"
"On Wednesday , Nigeria 's cabinet and Senate made conflicting statements on whether Mr. Yar'Adua is fit to remain in office .","['O', 'B-tim', 'O', 'B-geo', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'B-per', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Investors got a mixed bag of U.S. economic information on Friday .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-tim', 'O']"
A spokesman for Indonesia 's navy says five of its warships have left a disputed area in the Sulawesi Sea ahead of talks Wednesday with Malaysia .,"['O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'B-tim', 'O', 'B-geo', 'O']"
Norway has said there are more than enough minke whales in the North Atlantic to sustain increased hunting .,"['B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O']"
Pakistan launched the offensive in Orakzai to rout Taliban fighters from the mountainous area near its border with Afghanistan .,"['B-gpe', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O']"
"They are claimed in their entirety by China , Taiwan , and Vietnam , while portions are claimed by Malaysia and the Philippines .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'I-geo', 'O']"
A U.S. jury has found that drug maker Merck is not liable for the heart attack suffered by a man taking its painkiller Vioxx .,"['O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-art', 'O']"
He also said Nicaragua has taken positive political steps since Deputy Secretary of State Robert Zoellick visited last week .,"['O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O']"
Mr. Obama has said he may seek Syria 's help in curbing Iran 's controversial nuclear work .,"['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O']"
"Monday 's airstrikes were part of Operation Steel Curtain , which began last week to stem the flow of insurgents and supplies from across the border , ahead of next month 's parliamentary elections .","['B-tim', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In a report last year , the group said press freedom is "" seriously threatened "" in Venezuela , and accused officials of persecuting opposition journalists .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The U.N. Security Council is due to hold an emergency session Thursday to discuss the crisis .,"['O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O']"
And the U.S. military said Wednesday three insurgents were killed Tuesday when an unmanned aircraft fired a missile at them while they were planting a roadside bomb near Balad Air Base .,"['O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-art', 'I-art', 'I-art', 'O']"
Al-Zawahiri asks President Bush if he knows where to find him .,"['B-per', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Haitian police have killed a prominent rebel wanted in connection with the murder of four police officers earlier in the year .,"['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O']"
Colombian police say U.S. and Colombian drug enforcement agents have dismantled a major narcotics smuggling operation .,"['B-gpe', 'O', 'O', 'B-geo', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
He said such a move would inspire political participation in the upcoming elections .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
A declassified letter from a U.S. congressional leader suggests the National Security Agency ( NSA ) may have begun domestic eavesdropping without specific permission from President Bush .,"['O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O']"
Officials say quake survivors had been asked to leave the informal camps set up throughout the city because the facilities lacked adequate sanitation and posed a public health risk .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Reports from Mosul said a car bomb went off close to the office of the Kurdistan Democratic Party .,"['O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O']"
The Afghan Defense Ministry says Afghan and U.S-led forces inflicted heavy casualties on insurgents in a battle Sunday in the eastern province of Nuristan .,"['O', 'B-gpe', 'B-org', 'I-org', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
The incident is the latest in a string of sporadic violence in Gaza .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
"Diplomats , however , say the Chinese parliament 's recent approval of a bill authorizing the use of force against Taiwan if it tries to declare independence has effectively stalled the action .","['O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In an open letter to President Hamid Karzai Thursday , the group expressed concern about recent violence and disciplinary actions against media outlets in the country .","['O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Al Jazeera did not say how it received the tape and it was not clear when it was made .,"['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Under the agreement signed Saturday , India is cutting or eliminating tariffs on 450 products while the South American trading bloc is taking similar action on 452 products .","['O', 'O', 'O', 'O', 'B-tim', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The region 's ethnic Albanian majority is pressing for independence from Serbia - a demand that Serbs strongly oppose .,"['O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O']"
"The liberal bloc of former Prime Minister Yulia Timoshenko won more than 22 percent , while supporters of President Viktor Yushchenko came in third with just under 14 percent .","['O', 'O', 'O', 'O', 'O', 'B-per', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O']"
"A senior official at Rangoon 's notorious Insein prison Zaw Win , told reporters about the mass release , Friday .","['O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
"In 1999 , military chief Col. AZALI seized power in a bloodless coup , and helped negotiate the 2000 Fomboni Accords power-sharing agreement in which the federal presidency rotates among the three islands , and each island maintains its own local government .","['O', 'B-tim', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Before his speech at a large military base in North Carolina , Mr. Bush is set to meet privately with some of the family members of the more than 1,700 U.S. service members who have died since the U.S.-led invasion in March 2003 .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
He said he is determined to set the process for holding parliamentary elections in motion with or without the rebels ' participation .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
U.S. authorities say they suspect many insurgents escaped the fighting through a network of tunnels found beneath the city on Sunday .,"['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
"No one was killed , but the neighborhood has been described as resembling a war zone .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
China and Cuba have signed 16 agreements as Chinese President Hu Jintao continues his visit to Havana .,"['B-org', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
US intervention during the Spanish-American War in 1898 assisted the Cubans in overthrowing Spanish rule .,"['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'B-gpe', 'O', 'O', 'B-gpe', 'O', 'O']"
Palestinian Authority President Mahmoud Abbas did not immediately name a replacement .,"['B-gpe', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Explored and settled by the Spanish in the 16th century , Panama broke with Spain in 1821 and joined a union of Colombia , Ecuador , and Venezuela - named the Republic of Gran Colombia .","['O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-tim', 'I-tim', 'O', 'B-org', 'O', 'O', 'B-org', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'I-geo', 'I-geo', 'O']"
"Chevron says it stands behind its merger agreement with Unocal , which has been approved by the Federal Trade Commission .","['B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O']"
"There has been a global shift in dietary habits towards calorie rich foods , as well as a universal decrease in exercise .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Widely known by his nickname "" Scooter , "" Mr. Libby is also a lawyer and a writer , who earned praise for a 1996 mystery novel he wrote .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O']"
"In a telegram , Vatican Secretary of State Cardinal Angelo Sodano said the pontiff is praying for all those affected by the tragedy .","['O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'I-per', 'I-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Mr. Ahmadinejad also said those who believe in a psychic octopus can not be leaders of nations like Iran "" that aspire to human perfection . ""","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Separately , government officials said unidentified gunmen kidnapped two workers from the ministry of rural development .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The colonial boundaries created by Britain to delimit Uganda grouped together a wide range of ethnic groups with different political systems and cultures .,"['O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Fuji sells 35 percent of its Subaru line in the North American market .,"['B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O']"
House lawmakers on Thursday voted to grant President Bush a modified line-item veto that would allow Congress to approve or reject his changes before they become law .,"['B-org', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
